varjo_timestamp,varjo_timestamp_unix,system_timestamp_utc,sytem_timestamp_local
1000006271788218400,1771756258030429800,2026-02-22_10:30:58.030,2026-02-22_19:30:58.030
1000006271897304600,1771756258139516000,2026-02-22_10:30:58.139,2026-02-22_19:30:58.139
1000006272006488000,1771756258248699400,2026-02-22_10:30:58.248,2026-02-22_19:30:58.248
1000006272115559500,1771756258357770900,2026-02-22_10:30:58.357,2026-02-22_19:30:58.357
1000006272224180500,1771756258466391900,2026-02-22_10:30:58.466,2026-02-22_19:30:58.466
1000006272332856700,1771756258575068100,2026-02-22_10:30:58.575,2026-02-22_19:30:58.575
1000006272441996100,1771756258684207500,2026-02-22_10:30:58.684,2026-02-22_19:30:58.684
1000006272551066500,1771756258793277900,2026-02-22_10:30:58.793,2026-02-22_19:30:58.793
1000006272659678600,1771756258901890000,2026-02-22_10:30:58.901,2026-02-22_19:30:58.901
1000006272768350400,1771756259010561800,2026-02-22_10:30:59.010,2026-02-22_19:30:59.010
1000006272877433500,1771756259119644900,2026-02-22_10:30:59.119,2026-02-22_19:30:59.119
1000006272986552900,1771756259228764300,2026-02-22_10:30:59.228,2026-02-22_19:30:59.228
1000006273095173700,1771756259337385100,2026-02-22_10:30:59.337,2026-02-22_19:30:59.337
1000006273203772300,1771756259445983700,2026-02-22_10:30:59.445,2026-02-22_19:30:59.445
1000006273312928800,1771756259555140200,2026-02-22_10:30:59.555,2026-02-22_19:30:59.555
1000006273422041700,1771756259664253100,2026-02-22_10:30:59.664,2026-02-22_19:30:59.664
1000006273531259400,1771756259773470800,2026-02-22_10:30:59.773,2026-02-22_19:30:59.773
1000006273639773600,1771756259881985000,2026-02-22_10:30:59.881,2026-02-22_19:30:59.881
1000006273748417700,1771756259990629100,2026-02-22_10:30:59.990,2026-02-22_19:30:59.990
1000006273857514700,1771756260099726100,2026-02-22_10:31:00.099,2026-02-22_19:31:00.099
1000006273966644600,1771756260208856000,2026-02-22_10:31:00.208,2026-02-22_19:31:00.208
1000006274075242700,1771756260317454100,2026-02-22_10:31:00.317,2026-02-22_19:31:00.317
1000006274183969600,1771756260426181000,2026-02-22_10:31:00.426,2026-02-22_19:31:00.426
1000006274293009300,1771756260535220700,2026-02-22_10:31:00.535,2026-02-22_19:31:00.535
1000006274402147000,1771756260644358400,2026-02-22_10:31:00.644,2026-02-22_19:31:00.644
1000006274510782400,1771756260752993800,2026-02-22_10:31:00.752,2026-02-22_19:31:00.752
1000006274619906800,1771756260862118200,2026-02-22_10:31:00.862,2026-02-22_19:31:00.862
1000006274729032600,1771756260971244000,2026-02-22_10:31:00.971,2026-02-22_19:31:00.971
1000006274837774200,1771756261079985600,2026-02-22_10:31:01.079,2026-02-22_19:31:01.079
1000006274946379200,1771756261188590600,2026-02-22_10:31:01.188,2026-02-22_19:31:01.188
1000006275055521000,1771756261297732400,2026-02-22_10:31:01.297,2026-02-22_19:31:01.297
1000006275164116200,1771756261406327600,2026-02-22_10:31:01.406,2026-02-22_19:31:01.406
1000006275273234800,1771756261515446200,2026-02-22_10:31:01.515,2026-02-22_19:31:01.515
1000006275381816300,1771756261624027700,2026-02-22_10:31:01.624,2026-02-22_19:31:01.624
1000006275490941600,1771756261733153000,2026-02-22_10:31:01.733,2026-02-22_19:31:01.733
1000006275600077800,1771756261842289200,2026-02-22_10:31:01.842,2026-02-22_19:31:01.842
1000006275708689800,1771756261950901200,2026-02-22_10:31:01.950,2026-02-22_19:31:01.950
1000006275817804800,1771756262060016200,2026-02-22_10:31:02.060,2026-02-22_19:31:02.060
1000006275926435300,1771756262168646700,2026-02-22_10:31:02.168,2026-02-22_19:31:02.168
1000006276035538400,1771756262277749800,2026-02-22_10:31:02.277,2026-02-22_19:31:02.277
1000006276144205000,1771756262386416400,2026-02-22_10:31:02.386,2026-02-22_19:31:02.386
1000006276253365500,1771756262495576900,2026-02-22_10:31:02.495,2026-02-22_19:31:02.495
1000006276362075700,1771756262604287100,2026-02-22_10:31:02.604,2026-02-22_19:31:02.604
1000006276471230800,1771756262713442200,2026-02-22_10:31:02.713,2026-02-22_19:31:02.713
1000006276579898700,1771756262822110100,2026-02-22_10:31:02.822,2026-02-22_19:31:02.822
1000006276688530200,1771756262930741600,2026-02-22_10:31:02.930,2026-02-22_19:31:02.930
1000006276797714500,1771756263039925900,2026-02-22_10:31:03.039,2026-02-22_19:31:03.039
1000006276906343400,1771756263148554800,2026-02-22_10:31:03.148,2026-02-22_19:31:03.148
1000006277015531400,1771756263257742800,2026-02-22_10:31:03.257,2026-02-22_19:31:03.257
1000006277124171100,1771756263366382500,2026-02-22_10:31:03.366,2026-02-22_19:31:03.366
1000006277233368900,1771756263475580300,2026-02-22_10:31:03.475,2026-02-22_19:31:03.475
1000006277341986600,1771756263584198000,2026-02-22_10:31:03.584,2026-02-22_19:31:03.584
1000006277451236900,1771756263693448300,2026-02-22_10:31:03.693,2026-02-22_19:31:03.693
1000006277559849300,1771756263802060700,2026-02-22_10:31:03.802,2026-02-22_19:31:03.802
1000006277668518600,1771756263910730000,2026-02-22_10:31:03.910,2026-02-22_19:31:03.910
1000006277777689500,1771756264019900900,2026-02-22_10:31:04.019,2026-02-22_19:31:04.019
1000006277886817500,1771756264129028900,2026-02-22_10:31:04.129,2026-02-22_19:31:04.129
1000006277995435100,1771756264237646500,2026-02-22_10:31:04.237,2026-02-22_19:31:04.237
1000006278104143300,1771756264346354700,2026-02-22_10:31:04.346,2026-02-22_19:31:04.346
1000006278213300800,1771756264455512200,2026-02-22_10:31:04.455,2026-02-22_19:31:04.455
1000006278322386900,1771756264564598300,2026-02-22_10:31:04.564,2026-02-22_19:31:04.564
1000006278431041700,1771756264673253100,2026-02-22_10:31:04.673,2026-02-22_19:31:04.673
1000006278540245300,1771756264782456700,2026-02-22_10:31:04.782,2026-02-22_19:31:04.782
1000006278648884000,1771756264891095400,2026-02-22_10:31:04.891,2026-02-22_19:31:04.891
1000006278757560400,1771756264999771800,2026-02-22_10:31:04.999,2026-02-22_19:31:04.999
1000006278866687500,1771756265108898900,2026-02-22_10:31:05.108,2026-02-22_19:31:05.108
1000006278975899800,1771756265218111200,2026-02-22_10:31:05.218,2026-02-22_19:31:05.218
1000006279084549300,1771756265326760700,2026-02-22_10:31:05.326,2026-02-22_19:31:05.326
1000006279193253300,1771756265435464700,2026-02-22_10:31:05.435,2026-02-22_19:31:05.435
1000006279302418000,1771756265544629400,2026-02-22_10:31:05.544,2026-02-22_19:31:05.544
1000006279411108200,1771756265653319600,2026-02-22_10:31:05.653,2026-02-22_19:31:05.653
1000006279520241600,1771756265762453000,2026-02-22_10:31:05.762,2026-02-22_19:31:05.762
1000006279628964300,1771756265871175700,2026-02-22_10:31:05.871,2026-02-22_19:31:05.871
1000006279737589600,1771756265979801000,2026-02-22_10:31:05.979,2026-02-22_19:31:05.979
1000006279846786000,1771756266088997400,2026-02-22_10:31:06.088,2026-02-22_19:31:06.088
1000006279955857600,1771756266198069000,2026-02-22_10:31:06.198,2026-02-22_19:31:06.198
1000006280064501500,1771756266306712900,2026-02-22_10:31:06.306,2026-02-22_19:31:06.306
1000006280173107800,1771756266415319200,2026-02-22_10:31:06.415,2026-02-22_19:31:06.415
1000006280282257400,1771756266524468800,2026-02-22_10:31:06.524,2026-02-22_19:31:06.524
1000006280391387000,1771756266633598400,2026-02-22_10:31:06.633,2026-02-22_19:31:06.633
1000006280500051000,1771756266742262400,2026-02-22_10:31:06.742,2026-02-22_19:31:06.742
1000006280608639100,1771756266850850500,2026-02-22_10:31:06.850,2026-02-22_19:31:06.850
1000006280717789800,1771756266960001200,2026-02-22_10:31:06.960,2026-02-22_19:31:06.960
1000006280826922400,1771756267069133800,2026-02-22_10:31:07.069,2026-02-22_19:31:07.069
1000006280935550700,1771756267177762100,2026-02-22_10:31:07.177,2026-02-22_19:31:07.177
1000006281044161800,1771756267286373200,2026-02-22_10:31:07.286,2026-02-22_19:31:07.286
1000006281153337000,1771756267395548400,2026-02-22_10:31:07.395,2026-02-22_19:31:07.395
1000006281262446300,1771756267504657700,2026-02-22_10:31:07.504,2026-02-22_19:31:07.504
1000006281371575200,1771756267613786600,2026-02-22_10:31:07.613,2026-02-22_19:31:07.613
1000006281480115000,1771756267722326400,2026-02-22_10:31:07.722,2026-02-22_19:31:07.722
1000006281588816200,1771756267831027600,2026-02-22_10:31:07.831,2026-02-22_19:31:07.831
1000006281697875300,1771756267940086700,2026-02-22_10:31:07.940,2026-02-22_19:31:07.940
1000006281807028700,1771756268049240100,2026-02-22_10:31:08.049,2026-02-22_19:31:08.049
1000006281916645200,1771756268158856600,2026-02-22_10:31:08.158,2026-02-22_19:31:08.158
1000006282025793100,1771756268268004500,2026-02-22_10:31:08.268,2026-02-22_19:31:08.268
1000006282134374100,1771756268376585500,2026-02-22_10:31:08.376,2026-02-22_19:31:08.376
1000006282243573600,1771756268485785000,2026-02-22_10:31:08.485,2026-02-22_19:31:08.485
1000006282352206700,1771756268594418100,2026-02-22_10:31:08.594,2026-02-22_19:31:08.594
1000006282461330900,1771756268703542300,2026-02-22_10:31:08.703,2026-02-22_19:31:08.703
1000006282570491000,1771756268812702400,2026-02-22_10:31:08.812,2026-02-22_19:31:08.812
1000006282679148400,1771756268921359800,2026-02-22_10:31:08.921,2026-02-22_19:31:08.921
1000006282787714500,1771756269029925900,2026-02-22_10:31:09.029,2026-02-22_19:31:09.029
1000006282896945000,1771756269139156400,2026-02-22_10:31:09.139,2026-02-22_19:31:09.139
1000006283005956900,1771756269248168300,2026-02-22_10:31:09.248,2026-02-22_19:31:09.248
1000006283114564300,1771756269356775700,2026-02-22_10:31:09.356,2026-02-22_19:31:09.356
1000006283223669700,1771756269465881100,2026-02-22_10:31:09.465,2026-02-22_19:31:09.465
1000006283332408600,1771756269574620000,2026-02-22_10:31:09.574,2026-02-22_19:31:09.574
1000006283441389600,1771756269683601000,2026-02-22_10:31:09.683,2026-02-22_19:31:09.683
1000006283550569700,1771756269792781100,2026-02-22_10:31:09.792,2026-02-22_19:31:09.792
1000006283659098800,1771756269901310200,2026-02-22_10:31:09.901,2026-02-22_19:31:09.901
1000006283767864400,1771756270010075800,2026-02-22_10:31:10.010,2026-02-22_19:31:10.010
1000006283876852800,1771756270119064200,2026-02-22_10:31:10.119,2026-02-22_19:31:10.119
1000006283985999300,1771756270228210700,2026-02-22_10:31:10.228,2026-02-22_19:31:10.228
1000006284094605900,1771756270336817300,2026-02-22_10:31:10.336,2026-02-22_19:31:10.336
1000006284203740300,1771756270445951700,2026-02-22_10:31:10.445,2026-02-22_19:31:10.445
1000006284312342500,1771756270554553900,2026-02-22_10:31:10.554,2026-02-22_19:31:10.554
1000006284421547900,1771756270663759300,2026-02-22_10:31:10.663,2026-02-22_19:31:10.663
1000006284530658800,1771756270772870200,2026-02-22_10:31:10.772,2026-02-22_19:31:10.772
1000006284639318200,1771756270881529600,2026-02-22_10:31:10.881,2026-02-22_19:31:10.881
1000006284747929700,1771756270990141100,2026-02-22_10:31:10.990,2026-02-22_19:31:10.990
1000006284857605400,1771756271099816800,2026-02-22_10:31:11.099,2026-02-22_19:31:11.099
1000006284966208000,1771756271208419400,2026-02-22_10:31:11.208,2026-02-22_19:31:11.208
1000006285074859400,1771756271317070800,2026-02-22_10:31:11.317,2026-02-22_19:31:11.317
1000006285183415700,1771756271425627100,2026-02-22_10:31:11.425,2026-02-22_19:31:11.425
1000006285292569300,1771756271534780700,2026-02-22_10:31:11.534,2026-02-22_19:31:11.534
1000006285401695300,1771756271643906700,2026-02-22_10:31:11.643,2026-02-22_19:31:11.643
1000006285510346900,1771756271752558300,2026-02-22_10:31:11.752,2026-02-22_19:31:11.752
1000006285618944000,1771756271861155400,2026-02-22_10:31:11.861,2026-02-22_19:31:11.861
1000006285728110300,1771756271970321700,2026-02-22_10:31:11.970,2026-02-22_19:31:11.970
1000006285837404900,1771756272079616300,2026-02-22_10:31:12.079,2026-02-22_19:31:12.079
1000006285945834500,1771756272188045900,2026-02-22_10:31:12.188,2026-02-22_19:31:12.188
1000006286054456600,1771756272296668000,2026-02-22_10:31:12.296,2026-02-22_19:31:12.296
1000006286163612000,1771756272405823400,2026-02-22_10:31:12.405,2026-02-22_19:31:12.405
1000006286272713900,1771756272514925300,2026-02-22_10:31:12.514,2026-02-22_19:31:12.514
1000006286381899400,1771756272624110800,2026-02-22_10:31:12.624,2026-02-22_19:31:12.624
1000006286490440200,1771756272732651600,2026-02-22_10:31:12.732,2026-02-22_19:31:12.732
1000006286599239900,1771756272841451300,2026-02-22_10:31:12.841,2026-02-22_19:31:12.841
1000006286708209200,1771756272950420600,2026-02-22_10:31:12.950,2026-02-22_19:31:12.950
1000006286817314200,1771756273059525600,2026-02-22_10:31:13.059,2026-02-22_19:31:13.059
1000006286925922600,1771756273168134000,2026-02-22_10:31:13.168,2026-02-22_19:31:13.168
1000006287034545900,1771756273276757300,2026-02-22_10:31:13.276,2026-02-22_19:31:13.276
1000006287143633300,1771756273385844700,2026-02-22_10:31:13.385,2026-02-22_19:31:13.385
1000006287252766300,1771756273494977700,2026-02-22_10:31:13.494,2026-02-22_19:31:13.494
1000006287361358100,1771756273603569500,2026-02-22_10:31:13.603,2026-02-22_19:31:13.603
1000006287470579100,1771756273712790500,2026-02-22_10:31:13.712,2026-02-22_19:31:13.712
1000006287579101400,1771756273821312800,2026-02-22_10:31:13.821,2026-02-22_19:31:13.821
1000006287688279600,1771756273930491000,2026-02-22_10:31:13.930,2026-02-22_19:31:13.930
1000006287797383100,1771756274039594500,2026-02-22_10:31:14.039,2026-02-22_19:31:14.039
1000006287906057000,1771756274148268400,2026-02-22_10:31:14.148,2026-02-22_19:31:14.148
1000006288014616600,1771756274256828000,2026-02-22_10:31:14.256,2026-02-22_19:31:14.256
1000006288123729700,1771756274365941100,2026-02-22_10:31:14.365,2026-02-22_19:31:14.365
1000006288232812400,1771756274475023800,2026-02-22_10:31:14.475,2026-02-22_19:31:14.475
1000006288341501300,1771756274583712700,2026-02-22_10:31:14.583,2026-02-22_19:31:14.583
1000006288450550100,1771756274692761500,2026-02-22_10:31:14.692,2026-02-22_19:31:14.692
1000006288559189200,1771756274801400600,2026-02-22_10:31:14.801,2026-02-22_19:31:14.801
1000006288668282600,1771756274910494000,2026-02-22_10:31:14.910,2026-02-22_19:31:14.910
1000006288777443900,1771756275019655300,2026-02-22_10:31:15.019,2026-02-22_19:31:15.019
1000006288886059000,1771756275128270400,2026-02-22_10:31:15.128,2026-02-22_19:31:15.128
1000006288994799700,1771756275237011100,2026-02-22_10:31:15.237,2026-02-22_19:31:15.237
1000006289103847300,1771756275346058700,2026-02-22_10:31:15.346,2026-02-22_19:31:15.346
1000006289212992200,1771756275455203600,2026-02-22_10:31:15.455,2026-02-22_19:31:15.455
1000006289321593000,1771756275563804400,2026-02-22_10:31:15.563,2026-02-22_19:31:15.563
1000006289430770600,1771756275672982000,2026-02-22_10:31:15.672,2026-02-22_19:31:15.672
1000006289539350500,1771756275781561900,2026-02-22_10:31:15.781,2026-02-22_19:31:15.781
1000006289648516000,1771756275890727400,2026-02-22_10:31:15.890,2026-02-22_19:31:15.890
1000006289757081700,1771756275999293100,2026-02-22_10:31:15.999,2026-02-22_19:31:15.999
1000006289866349800,1771756276108561200,2026-02-22_10:31:16.108,2026-02-22_19:31:16.108
1000006289974858400,1771756276217069800,2026-02-22_10:31:16.217,2026-02-22_19:31:16.217
1000006290083989300,1771756276326200700,2026-02-22_10:31:16.326,2026-02-22_19:31:16.326
1000006290192596900,1771756276434808300,2026-02-22_10:31:16.434,2026-02-22_19:31:16.434
1000006290301732100,1771756276543943500,2026-02-22_10:31:16.543,2026-02-22_19:31:16.543
1000006290410861100,1771756276653072500,2026-02-22_10:31:16.653,2026-02-22_19:31:16.653
1000006290519455100,1771756276761666500,2026-02-22_10:31:16.761,2026-02-22_19:31:16.761
1000006290628551400,1771756276870762800,2026-02-22_10:31:16.870,2026-02-22_19:31:16.870
1000006290737191600,1771756276979403000,2026-02-22_10:31:16.979,2026-02-22_19:31:16.979
1000006290846323200,1771756277088534600,2026-02-22_10:31:17.088,2026-02-22_19:31:17.088
1000006290954995900,1771756277197207300,2026-02-22_10:31:17.197,2026-02-22_19:31:17.197
1000006291064568400,1771756277306779800,2026-02-22_10:31:17.306,2026-02-22_19:31:17.306
1000006291173696100,1771756277415907500,2026-02-22_10:31:17.415,2026-02-22_19:31:17.415
1000006291282803600,1771756277525015000,2026-02-22_10:31:17.525,2026-02-22_19:31:17.525
1000006291391962300,1771756277634173700,2026-02-22_10:31:17.634,2026-02-22_19:31:17.634
1000006291500564300,1771756277742775700,2026-02-22_10:31:17.742,2026-02-22_19:31:17.742
1000006291609228800,1771756277851440200,2026-02-22_10:31:17.851,2026-02-22_19:31:17.851
1000006291718416800,1771756277960628200,2026-02-22_10:31:17.960,2026-02-22_19:31:17.960
1000006291827656600,1771756278069868000,2026-02-22_10:31:18.069,2026-02-22_19:31:18.069
1000006291936258700,1771756278178470100,2026-02-22_10:31:18.178,2026-02-22_19:31:18.178
1000006292044915500,1771756278287126900,2026-02-22_10:31:18.287,2026-02-22_19:31:18.287
1000006292154027000,1771756278396238400,2026-02-22_10:31:18.396,2026-02-22_19:31:18.396
1000006292262698100,1771756278504909500,2026-02-22_10:31:18.504,2026-02-22_19:31:18.504
1000006292371768400,1771756278613979800,2026-02-22_10:31:18.613,2026-02-22_19:31:18.613
1000006292480961300,1771756278723172700,2026-02-22_10:31:18.723,2026-02-22_19:31:18.723
1000006292589537700,1771756278831749100,2026-02-22_10:31:18.831,2026-02-22_19:31:18.831
1000006292698185700,1771756278940397100,2026-02-22_10:31:18.940,2026-02-22_19:31:18.940
1000006292807296400,1771756279049507800,2026-02-22_10:31:19.049,2026-02-22_19:31:19.049
1000006292916452400,1771756279158663800,2026-02-22_10:31:19.158,2026-02-22_19:31:19.158
1000006293025077200,1771756279267288600,2026-02-22_10:31:19.267,2026-02-22_19:31:19.267
1000006293134233100,1771756279376444500,2026-02-22_10:31:19.376,2026-02-22_19:31:19.376
1000006293242851900,1771756279485063300,2026-02-22_10:31:19.485,2026-02-22_19:31:19.485
1000006293352114600,1771756279594326000,2026-02-22_10:31:19.594,2026-02-22_19:31:19.594
1000006293461157700,1771756279703369100,2026-02-22_10:31:19.703,2026-02-22_19:31:19.703
1000006293569802700,1771756279812014100,2026-02-22_10:31:19.812,2026-02-22_19:31:19.812
1000006293678423300,1771756279920634700,2026-02-22_10:31:19.920,2026-02-22_19:31:19.920
1000006293787575100,1771756280029786500,2026-02-22_10:31:20.029,2026-02-22_19:31:20.029
1000006293896176100,1771756280138387500,2026-02-22_10:31:20.138,2026-02-22_19:31:20.138
1000006294004813800,1771756280247025200,2026-02-22_10:31:20.247,2026-02-22_19:31:20.247
1000006294113904400,1771756280356115800,2026-02-22_10:31:20.356,2026-02-22_19:31:20.356
1000006294223040100,1771756280465251500,2026-02-22_10:31:20.465,2026-02-22_19:31:20.465
1000006294332172500,1771756280574383900,2026-02-22_10:31:20.574,2026-02-22_19:31:20.574
1000006294440799200,1771756280683010600,2026-02-22_10:31:20.683,2026-02-22_19:31:20.683
1000006294549407900,1771756280791619300,2026-02-22_10:31:20.791,2026-02-22_19:31:20.791
1000006294658605100,1771756280900816500,2026-02-22_10:31:20.900,2026-02-22_19:31:20.900
1000006294767663500,1771756281009874900,2026-02-22_10:31:21.009,2026-02-22_19:31:21.009
1000006294876389600,1771756281118601000,2026-02-22_10:31:21.118,2026-02-22_19:31:21.118
1000006294984936700,1771756281227148100,2026-02-22_10:31:21.227,2026-02-22_19:31:21.227
1000006295094119200,1771756281336330600,2026-02-22_10:31:21.336,2026-02-22_19:31:21.336
1000006295203288800,1771756281445500200,2026-02-22_10:31:21.445,2026-02-22_19:31:21.445
1000006295311881900,1771756281554093300,2026-02-22_10:31:21.554,2026-02-22_19:31:21.554
1000006295421049900,1771756281663261300,2026-02-22_10:31:21.663,2026-02-22_19:31:21.663
1000006295529769400,1771756281771980800,2026-02-22_10:31:21.771,2026-02-22_19:31:21.771
1000006295638759000,1771756281880970400,2026-02-22_10:31:21.880,2026-02-22_19:31:21.880
1000006295748411600,1771756281990623000,2026-02-22_10:31:21.990,2026-02-22_19:31:21.990
1000006295857528700,1771756282099740100,2026-02-22_10:31:22.099,2026-02-22_19:31:22.099
1000006295966728900,1771756282208940300,2026-02-22_10:31:22.208,2026-02-22_19:31:22.208
1000006296075322300,1771756282317533700,2026-02-22_10:31:22.317,2026-02-22_19:31:22.317
1000006296183968400,1771756282426179800,2026-02-22_10:31:22.426,2026-02-22_19:31:22.426
1000006296293061000,1771756282535272400,2026-02-22_10:31:22.535,2026-02-22_19:31:22.535
1000006296402236600,1771756282644448000,2026-02-22_10:31:22.644,2026-02-22_19:31:22.644
1000006296510856300,1771756282753067700,2026-02-22_10:31:22.753,2026-02-22_19:31:22.753
1000006296619458600,1771756282861670000,2026-02-22_10:31:22.861,2026-02-22_19:31:22.861
1000006296728572400,1771756282970783800,2026-02-22_10:31:22.970,2026-02-22_19:31:22.970
1000006296837723400,1771756283079934800,2026-02-22_10:31:23.079,2026-02-22_19:31:23.079
1000006296946347800,1771756283188559200,2026-02-22_10:31:23.188,2026-02-22_19:31:23.188
1000006297054998700,1771756283297210100,2026-02-22_10:31:23.297,2026-02-22_19:31:23.297
1000006297164124500,1771756283406335900,2026-02-22_10:31:23.406,2026-02-22_19:31:23.406
1000006297273290800,1771756283515502200,2026-02-22_10:31:23.515,2026-02-22_19:31:23.515
1000006297381957200,1771756283624168600,2026-02-22_10:31:23.624,2026-02-22_19:31:23.624
1000006297491042500,1771756283733253900,2026-02-22_10:31:23.733,2026-02-22_19:31:23.733
1000006297599659500,1771756283841870900,2026-02-22_10:31:23.841,2026-02-22_19:31:23.841
1000006297708773200,1771756283950984600,2026-02-22_10:31:23.950,2026-02-22_19:31:23.950
1000006297817863700,1771756284060075100,2026-02-22_10:31:24.060,2026-02-22_19:31:24.060
1000006297926494400,1771756284168705800,2026-02-22_10:31:24.168,2026-02-22_19:31:24.168
1000006298035107000,1771756284277318400,2026-02-22_10:31:24.277,2026-02-22_19:31:24.277
1000006298144282300,1771756284386493700,2026-02-22_10:31:24.386,2026-02-22_19:31:24.386
1000006298253375200,1771756284495586600,2026-02-22_10:31:24.495,2026-02-22_19:31:24.495
1000006298362044700,1771756284604256100,2026-02-22_10:31:24.604,2026-02-22_19:31:24.604
1000006298471147300,1771756284713358700,2026-02-22_10:31:24.713,2026-02-22_19:31:24.713
1000006298579802900,1771756284822014300,2026-02-22_10:31:24.822,2026-02-22_19:31:24.822
1000006298689495300,1771756284931706700,2026-02-22_10:31:24.931,2026-02-22_19:31:24.931
1000006298798519200,1771756285040730600,2026-02-22_10:31:25.040,2026-02-22_19:31:25.040
1000006298907652300,1771756285149863700,2026-02-22_10:31:25.149,2026-02-22_19:31:25.149
1000006299016825500,1771756285259036900,2026-02-22_10:31:25.259,2026-02-22_19:31:25.259
1000006299125454700,1771756285367666100,2026-02-22_10:31:25.367,2026-02-22_19:31:25.367
1000006299234212000,1771756285476423400,2026-02-22_10:31:25.476,2026-02-22_19:31:25.476
1000006299343208500,1771756285585419900,2026-02-22_10:31:25.585,2026-02-22_19:31:25.585
1000006299452351400,1771756285694562800,2026-02-22_10:31:25.694,2026-02-22_19:31:25.694
1000006299561509100,1771756285803720500,2026-02-22_10:31:25.803,2026-02-22_19:31:25.803
1000006299670111400,1771756285912322800,2026-02-22_10:31:25.912,2026-02-22_19:31:25.912
1000006299778730000,1771756286020941400,2026-02-22_10:31:26.020,2026-02-22_19:31:26.020
1000006299887892800,1771756286130104200,2026-02-22_10:31:26.130,2026-02-22_19:31:26.130
1000006299996534700,1771756286238746100,2026-02-22_10:31:26.238,2026-02-22_19:31:26.238
1000006300105230600,1771756286347442000,2026-02-22_10:31:26.347,2026-02-22_19:31:26.347
1000006300214365500,1771756286456576900,2026-02-22_10:31:26.456,2026-02-22_19:31:26.456
1000006300323558200,1771756286565769600,2026-02-22_10:31:26.565,2026-02-22_19:31:26.565
1000006300432198000,1771756286674409400,2026-02-22_10:31:26.674,2026-02-22_19:31:26.674
1000006300541359600,1771756286783571000,2026-02-22_10:31:26.783,2026-02-22_19:31:26.783
1000006300649923200,1771756286892134600,2026-02-22_10:31:26.892,2026-02-22_19:31:26.892
1000006300759127300,1771756287001338700,2026-02-22_10:31:27.001,2026-02-22_19:31:27.001
1000006300867697200,1771756287109908600,2026-02-22_10:31:27.109,2026-02-22_19:31:27.109
1000006300976821600,1771756287219033000,2026-02-22_10:31:27.219,2026-02-22_19:31:27.219
1000006301085436900,1771756287327648300,2026-02-22_10:31:27.327,2026-02-22_19:31:27.327
1000006301194563900,1771756287436775300,2026-02-22_10:31:27.436,2026-02-22_19:31:27.436
1000006301303161500,1771756287545372900,2026-02-22_10:31:27.545,2026-02-22_19:31:27.545
1000006301412319200,1771756287654530600,2026-02-22_10:31:27.654,2026-02-22_19:31:27.654
1000006301521397700,1771756287763609100,2026-02-22_10:31:27.763,2026-02-22_19:31:27.763
1000006301630010300,1771756287872221700,2026-02-22_10:31:27.872,2026-02-22_19:31:27.872
1000006301739137800,1771756287981349200,2026-02-22_10:31:27.981,2026-02-22_19:31:27.981
1000006301847800600,1771756288090012000,2026-02-22_10:31:28.090,2026-02-22_19:31:28.090
1000006301956909400,1771756288199120800,2026-02-22_10:31:28.199,2026-02-22_19:31:28.199
1000006302065587400,1771756288307798800,2026-02-22_10:31:28.307,2026-02-22_19:31:28.307
1000006302174210900,1771756288416422300,2026-02-22_10:31:28.416,2026-02-22_19:31:28.416
1000006302283445600,1771756288525657000,2026-02-22_10:31:28.525,2026-02-22_19:31:28.525
1000006302392503300,1771756288634714700,2026-02-22_10:31:28.634,2026-02-22_19:31:28.634
1000006302501161300,1771756288743372700,2026-02-22_10:31:28.743,2026-02-22_19:31:28.743
1000006302609922000,1771756288852133400,2026-02-22_10:31:28.852,2026-02-22_19:31:28.852
1000006302718913500,1771756288961124900,2026-02-22_10:31:28.961,2026-02-22_19:31:28.961
1000006302828011000,1771756289070222400,2026-02-22_10:31:29.070,2026-02-22_19:31:29.070
1000006302936662300,1771756289178873700,2026-02-22_10:31:29.178,2026-02-22_19:31:29.178
1000006303045293400,1771756289287504800,2026-02-22_10:31:29.287,2026-02-22_19:31:29.287
1000006303154415600,1771756289396627000,2026-02-22_10:31:29.396,2026-02-22_19:31:29.396
1000006303264074400,1771756289506285800,2026-02-22_10:31:29.506,2026-02-22_19:31:29.506
1000006303372736800,1771756289614948200,2026-02-22_10:31:29.614,2026-02-22_19:31:29.614
1000006303481363100,1771756289723574500,2026-02-22_10:31:29.723,2026-02-22_19:31:29.723
1000006303589962100,1771756289832173500,2026-02-22_10:31:29.832,2026-02-22_19:31:29.832
1000006303699114800,1771756289941326200,2026-02-22_10:31:29.941,2026-02-22_19:31:29.941
1000006303807877300,1771756290050088700,2026-02-22_10:31:30.050,2026-02-22_19:31:30.050
1000006303916849500,1771756290159060900,2026-02-22_10:31:30.159,2026-02-22_19:31:30.159
1000006304025519300,1771756290267730700,2026-02-22_10:31:30.267,2026-02-22_19:31:30.267
1000006304134701300,1771756290376912700,2026-02-22_10:31:30.376,2026-02-22_19:31:30.376
1000006304243277500,1771756290485488900,2026-02-22_10:31:30.485,2026-02-22_19:31:30.485
1000006304352454600,1771756290594666000,2026-02-22_10:31:30.594,2026-02-22_19:31:30.594
1000006304461565700,1771756290703777100,2026-02-22_10:31:30.703,2026-02-22_19:31:30.703
1000006304570140100,1771756290812351500,2026-02-22_10:31:30.812,2026-02-22_19:31:30.812
1000006304679278000,1771756290921489400,2026-02-22_10:31:30.921,2026-02-22_19:31:30.921
